date,open,high,low,close,volume,amount
2020-02-18,29.7,30.3,27.1,27.5,1907800.0,53897240.0
2020-02-19,27.6,28.6,27.0,27.5,1740125.0,48178675.0
2020-02-20,27.9,29.35,27.9,28.85,1640400.0,46983818.0
2020-02-21,28.6,30.0,27.4,28.2,1702200.0,48939334.0
2020-02-24,29.5,29.7,28.3,28.75,1863800.0,54100559.0
2020-02-25,29.0,29.1,27.3,27.9,1824200.0,50976740.0
2020-02-26,27.75,28.5,26.5,26.5,2452400.0,66935400.0
2020-02-27,26.6,27.25,24.3,26.0,3694000.0,94129040.0
2020-02-28,25.75,25.75,23.95,24.75,2471200.0,60831160.0
2020-03-02,25.0,26.15,23.85,24.15,1444800.0,35589340.0
2020-03-03,24.8,25.35,23.9,24.4,1233800.0,30475290.0
2020-03-04,24.7,25.15,23.95,24.8,1164000.0,28653590.0
2020-03-05,25.5,25.5,24.6,25.0,1079600.0,26952410.0
2020-03-06,24.75,25.2,24.25,25.1,1656200.0,40895270.0
2020-03-09,24.2,28.15,24.0,25.75,6912000.0,184322370.0
2020-03-10,27.05,28.2,26.3,27.0,5585138.0,153511373.0
2020-03-11,27.25,29.5,27.25,28.5,3785913.0,108332996.0
2020-03-12,28.15,28.75,27.0,27.4,2649347.0,73995680.0
2020-03-13,25.7,29.6,24.35,29.35,4239935.0,113135315.0
2020-03-16,28.5,32.0,27.2,28.4,3003600.0,87695622.0
2020-03-17,28.2,30.3,27.7,28.6,3185200.0,92342935.0
2020-03-18,28.5,29.45,26.4,26.4,3757700.0,103407600.0
2020-03-19,26.4,27.25,23.0,24.0,5699700.0,141878130.0
2020-03-20,24.25,26.4,24.25,25.8,3606000.0,91553490.0
2020-03-23,23.5,26.15,23.25,24.6,2087600.0,52747570.0
2020-03-24,25.8,26.3,24.95,25.5,2954637.0,75299812.0
2020-03-25,26.3,27.15,26.2,26.55,2066800.0,55038350.0
2020-03-26,26.55,27.2,26.2,26.3,1159908.0,31115510.0
2020-03-27,26.8,27.2,25.65,25.8,1536400.0,40053410.0
2020-03-30,25.95,27.0,25.0,25.95,2429800.0,63240620.0
2020-03-31,25.0,25.8,23.1,23.7,8234800.0,198331670.0
2020-04-01,23.7,24.3,20.45,21.65,5361800.0,124133684.0
2020-04-02,21.65,22.7,19.64,21.95,2921233.0,61839364.0
2020-04-03,21.0,22.45,21.0,21.1,935200.0,20244750.0
2020-04-06,21.0,21.7,19.48,20.25,1997800.0,40554534.0
2020-04-07,20.6,22.65,20.45,22.4,3771600.0,80560950.0
2020-04-08,22.3,23.8,21.6,22.0,1195800.0,26975580.0
2020-04-09,22.0,22.85,22.0,22.5,2506267.0,56165077.0
2020-04-14,22.4,22.75,20.2,21.15,5425922.0,114018498.0
2020-04-15,21.5,22.3,20.05,20.05,3228800.0,67512000.0
2020-04-16,20.45,21.05,19.9,21.0,3369600.0,69207397.0
2020-04-17,21.5,21.85,20.95,21.1,2726800.0,57823130.0
2020-04-20,21.2,21.2,20.4,20.65,1840600.0,38155820.0
2020-04-21,20.45,20.7,20.05,20.15,1043600.0,21070060.0
2020-04-22,20.0,20.7,19.84,20.7,1259800.0,25848128.0
2020-04-23,20.85,21.0,20.0,20.5,1119800.0,22888430.0
2020-04-24,20.4,20.5,20.0,20.15,592000.0,11948030.0
2020-04-27,19.9,20.2,19.9,19.96,1478400.0,29563298.0
2020-04-28,20.1,20.15,19.9,20.0,1262200.0,25221574.0
2020-04-29,20.05,20.2,19.62,19.72,1017800.0,20274090.0
2020-05-04,19.38,19.7,18.46,19.0,1361800.0,25739312.0
2020-05-05,19.22,19.4,18.58,19.02,576200.0,10844216.0
2020-05-06,18.92,19.5,18.84,19.0,1572015.0,30020260.0
2020-05-07,19.1,19.34,18.88,18.98,1081200.0,20618336.0
2020-05-08,19.2,22.5,19.1,22.2,5925400.0,125434924.0
2020-05-11,22.5,23.65,22.05,22.8,3525000.0,80538350.0
2020-05-12,22.7,24.45,22.55,24.4,3368000.0,80262281.0
2020-05-13,23.8,25.8,23.8,25.35,3566600.0,89855840.0
2020-05-14,25.4,26.4,24.55,25.45,2533600.0,64451340.0
2020-05-15,24.8,25.75,23.65,24.1,2952000.0,71444955.0
2020-05-18,24.15,24.45,22.3,23.1,2987800.0,69051140.0
2020-05-19,23.5,26.8,23.5,26.55,5984800.0,152403858.0
2020-05-20,26.6,28.0,26.45,26.8,4538893.0,123458115.0
2020-05-21,27.25,27.6,25.3,25.6,4323400.0,114409400.0
2020-05-22,25.3,26.25,23.4,23.75,4085926.0,101078068.0
2020-05-25,23.75,26.25,23.75,26.05,2592600.0,65624525.0
2020-05-26,26.7,27.8,25.35,25.65,2672000.0,70802150.0
2020-05-27,25.6,26.05,24.15,24.3,2468400.0,60713620.0
2020-05-28,24.35,25.6,23.15,23.9,2430600.0,58942370.0
2020-05-29,23.6,24.7,23.6,23.6,992800.0,23907970.0
2020-06-01,24.25,25.8,24.1,25.3,2381658.0,60347767.0
2020-06-02,25.5,26.75,25.5,26.0,2360682.0,61773257.0
2020-06-03,26.75,27.6,25.4,27.15,3244663.0,86949176.0
2020-06-04,27.7,27.7,26.4,27.5,2210400.0,59742960.0
2020-06-05,27.65,28.75,27.0,27.65,2932800.0,81975505.0
2020-06-08,27.7,28.6,26.5,26.7,2366115.0,65549810.0
2020-06-09,26.7,27.8,26.15,27.25,1400200.0,38018250.0
2020-06-10,27.75,29.05,27.15,28.8,2464400.0,69761280.0
2020-06-11,28.85,29.7,27.75,28.05,2426600.0,69486495.0
2020-06-12,27.0,30.9,26.85,28.95,7322760.0,214859869.0
2020-06-15,28.95,29.6,27.4,27.8,3959574.0,112636710.0
2020-06-16,28.9,29.8,28.65,29.2,3842600.0,113433350.0
2020-06-17,29.25,31.95,29.25,31.95,5996315.0,184390239.0
2020-06-18,31.75,34.0,31.2,33.05,5815000.0,191816725.0
2020-06-19,33.45,33.5,31.5,31.95,4086103.0,132562297.0
2020-06-22,32.6,32.6,30.0,30.7,4418200.0,136875025.0
2020-06-23,30.8,33.0,30.7,33.0,2351200.0,75708450.0
2020-06-24,30.7,31.9,29.75,31.05,42072200.0,1268011305.0
2020-06-26,31.05,31.55,29.15,29.5,6859836.0,207305414.0
2020-06-29,30.05,30.8,27.55,30.2,10626308.0,311683383.0
2020-06-30,30.5,30.95,29.8,29.8,4722486.0,143318849.0
2020-07-02,30.35,32.9,29.95,32.7,7250383.0,229612164.0
2020-07-03,33.0,35.0,32.1,32.7,6362200.0,212239205.0
2020-07-06,33.1,36.2,32.7,34.65,9429400.0,325333710.0
2020-07-07,36.0,36.0,32.7,32.75,6711092.0,223974306.0
2020-07-08,32.8,33.8,32.6,33.65,2404200.0,80615010.0
2020-07-09,33.7,39.1,33.7,37.0,8906600.0,323730142.0
2020-07-10,37.0,38.35,36.25,37.6,4417725.0,165100360.0
2020-07-13,38.3,41.0,38.15,40.1,3872527.0,156035126.0
2020-07-14,40.0,40.1,38.0,38.5,4763400.0,184605445.0
2020-07-15,40.0,41.55,39.0,39.65,4154200.0,166214740.0
2020-07-16,40.4,40.4,34.55,35.35,6884873.0,254067302.0
2020-07-17,35.35,37.25,35.2,36.75,2511598.0,91232908.0
2020-07-20,37.75,39.15,37.1,39.0,2695600.0,102885580.0
2020-07-21,40.1,44.6,40.1,43.15,4943512.0,212021699.0
2020-07-22,43.2,45.5,40.0,41.25,4305200.0,185198640.0
2020-07-23,41.85,44.7,41.0,44.3,3943086.0,168443646.0
2020-07-24,43.8,43.8,39.9,40.85,4526200.0,186379163.0
2020-07-27,41.05,41.8,39.0,39.85,2587031.0,103886245.0
2020-07-28,40.5,41.1,38.25,39.65,3046000.0,120426070.0
2020-07-29,39.65,41.5,39.05,41.2,1833200.0,74289780.0
2020-07-30,42.0,42.05,40.0,40.35,1941400.0,79274175.0
2020-07-31,40.1,41.95,40.1,41.4,2656051.0,108639826.0
2020-08-03,41.45,42.75,40.85,42.15,3058200.0,128593500.0
2020-08-04,42.5,42.85,40.65,41.35,1409580.0,58913808.0
2020-08-05,41.35,42.55,41.35,42.1,1650800.0,69465550.0
2020-08-06,42.3,47.7,42.3,46.95,6746400.0,303402210.0
2020-08-07,47.7,47.9,43.8,45.8,4351000.0,196090460.0
2020-08-10,45.0,45.0,42.3,44.3,3829062.0,166208407.0
2020-08-11,44.3,45.0,42.05,43.4,2022800.0,87286910.0
2020-08-12,43.5,43.5,39.1,40.6,4533800.0,182140930.0
2020-08-13,40.5,41.8,39.25,39.7,1828600.0,73459910.0
2020-08-14,39.85,41.05,39.15,39.85,1436800.0,57658870.0
2020-08-17,40.5,40.5,37.5,39.55,3682300.0,141672605.0
2020-08-18,39.4,40.9,38.5,40.35,2292522.0,91358537.0
2020-08-19,40.3,40.3,38.0,38.15,1745000.0,67167930.0
2020-08-20,38.7,39.05,38.0,38.7,940600.0,36320780.0
2020-08-21,38.8,39.2,38.2,38.45,919600.0,35482100.0
2020-08-24,38.7,40.5,38.3,39.9,3361800.0,132431930.0
2020-08-25,39.7,39.8,38.3,38.55,1628100.0,62924620.0
2020-08-26,38.7,39.2,36.05,36.75,4029200.0,148498227.0
2020-08-27,36.5,38.5,36.5,38.45,1997400.0,75674250.0
2020-08-28,35.2,41.9,35.0,41.1,10354400.0,408243542.0
2020-08-31,40.85,44.3,40.7,42.75,6504800.0,280043095.0
2020-09-01,43.6,43.6,40.15,40.35,2176900.0,89340390.0
2020-09-02,41.3,43.0,40.65,42.65,3140000.0,132221790.0
2020-09-03,42.65,43.1,41.0,41.3,1008250.0,42025751.0
2020-09-04,40.75,41.25,38.65,41.1,1683127.0,67723722.0
2020-09-07,40.5,40.85,39.05,39.4,1449800.0,57923250.0
2020-09-08,39.55,40.6,38.0,39.8,1686645.0,66451320.0
2020-09-09,39.7,39.7,37.2,37.5,1652400.0,62750533.0
2020-09-10,37.5,38.7,35.7,36.4,2831400.0,104042735.0
2020-09-11,36.4,38.55,34.75,38.55,2672100.0,98227819.0
2020-09-14,38.55,39.45,37.45,38.0,1772149.0,68122974.0
2020-09-15,38.0,40.1,37.1,39.8,2311865.0,89554460.0
2020-09-16,39.8,39.95,37.7,37.7,2959900.0,112821345.0
2020-09-17,38.0,38.8,37.7,38.8,2784061.0,106104882.0
2020-09-18,38.5,41.0,37.85,40.85,8882200.0,360209760.0
2020-09-21,41.0,41.75,39.5,40.95,1803000.0,73397860.0
2020-09-22,40.3,41.6,39.2,40.0,1527400.0,61451450.0
2020-09-23,40.45,41.0,39.35,39.85,1630600.0,65203780.0
2020-09-24,39.6,40.45,39.15,40.25,1295800.0,51923710.0
2020-09-25,40.25,40.8,38.05,38.4,996800.0,39050700.0
2020-09-28,38.8,39.7,38.15,39.3,663600.0,25847793.0
2020-09-29,40.0,40.0,38.7,39.05,350200.0,13765610.0
2020-09-30,39.95,39.95,38.1,39.0,563791.0,21822764.0
2020-10-05,39.0,39.0,37.85,38.65,434212.0,16661904.0
2020-10-06,39.0,40.5,38.8,40.1,745088.0,29692144.0
2020-10-07,40.4,42.5,39.9,42.15,1518582.0,62651374.0
2020-10-08,42.2,42.8,40.0,41.0,1109600.0,45761293.0
2020-10-09,41.1,41.1,39.35,40.45,1179400.0,47282212.0
2020-10-12,40.85,41.1,38.8,40.1,1862990.0,74046019.0
2020-10-14,40.4,40.4,38.2,39.25,1999900.0,77812662.0
2020-10-15,39.25,39.25,37.5,38.0,2198053.0,83523325.0
2020-10-16,38.5,38.6,37.7,38.3,517654.0,19667070.0
2020-10-19,38.7,38.7,37.25,37.35,743200.0,28049420.0
2020-10-20,37.55,37.55,36.5,37.4,1486112.0,54931711.0
2020-10-21,37.65,37.65,36.0,36.55,911532.0,33540124.0
2020-10-22,37.0,37.3,35.3,37.3,1357000.0,49374910.0
2020-10-23,37.4,37.4,33.8,34.35,4158700.0,145244340.0
2020-10-27,34.2,37.0,34.0,37.0,4484198.0,163066899.0
2020-10-28,37.2,37.2,35.55,36.4,2103600.0,75824380.0
2020-10-29,36.0,38.3,35.05,38.2,3455554.0,129619442.0
2020-10-30,37.2,38.55,37.2,37.5,2010200.0,76330730.0
2020-11-02,38.0,38.7,36.65,38.65,1825349.0,69336527.0
2020-11-03,38.8,38.8,36.7,37.0,1400400.0,52052025.0
2020-11-04,37.0,38.05,36.8,37.5,1087269.0,40858655.0
2020-11-05,38.2,39.9,37.55,39.1,4639200.0,181911870.0
2020-11-06,39.2,39.3,36.6,37.25,2566834.0,95722951.0
2020-11-09,37.5,38.5,36.7,36.85,1899000.0,71015240.0
2020-11-10,37.0,37.0,34.65,35.8,3563150.0,125353213.0
2020-11-11,35.85,35.85,33.65,33.9,2419600.0,82521190.0
2020-11-12,34.6,34.6,33.6,34.2,1619200.0,55130981.0
2020-11-13,34.25,34.55,33.5,34.0,1501800.0,50969354.0
2020-11-16,34.5,35.2,33.25,34.7,1559400.0,53321840.0
2020-11-17,34.8,34.85,33.25,33.7,1663800.0,55881760.0
2020-11-18,34.0,34.05,32.65,33.35,1778200.0,58833840.0
2020-11-19,33.35,34.2,33.05,33.75,1287200.0,43471070.0
2020-11-20,33.75,36.65,33.75,35.5,3085400.0,109895130.0
2020-11-23,35.65,36.0,34.5,34.85,1495034.0,52340467.0
2020-11-24,35.0,35.75,34.4,35.7,1523434.0,53794588.0
2020-11-25,35.7,36.5,34.85,35.2,2413087.0,86067080.0
2020-11-26,35.0,36.15,35.0,35.95,1332400.0,47827190.0
2020-11-27,35.95,37.7,35.6,37.65,3109600.0,115495220.0
2020-11-30,37.8,38.0,36.1,37.5,2964600.0,110668390.0
